http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Albatros_INIAV_white_flour		'White flour (Albatros variety) obtained by milling polished rice grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen. '			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Albatros_INIAV_white_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Arborio_INIAV_brown_grain		'Dehulled rough rice (Arborio variety) obtained by dehusking in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Arborio_INIAV_brown_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Arborio_INIAV_white_grain		'Milled rice grain (Arborio variety) obtained by polishing brown grain in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Arborio_INIAV_white_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Arborio_INIAV_whole_flour		'Whole mill flour (Arborio variety) obtained by milling brown grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen.'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Arborio_INIAV_whole_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Arborio_INIAV_white_flour		'White flour (Arborio variety) obtained by milling polished rice grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen. '			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Arborio_INIAV_white_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Arelate_INIAV_brown_grain		'Dehulled rough rice (Arelate variety) obtained by dehusking in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Arelate_INIAV_brown_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Arelate_INIAV_white_grain		'Milled rice grain (Arelate variety) obtained by polishing brown grain in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Arelate_INIAV_white_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Arelate_INIAV_whole_flour		'Whole mill flour (Arelate variety) obtained by milling brown grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen.'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Arelate_INIAV_whole_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Arelate_INIAV_white_flour		'White flour (Arelate variety) obtained by milling polished rice grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen. '			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Arelate_INIAV_white_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Ariete_INIAV_brown_grain		'Dehulled rough rice (Ariete variety) obtained by dehusking in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Ariete_INIAV_brown_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
